Benchmark,Size,Processes,Section,min time,avg time,max time,%varavg,%total
in.rhodo,2048,64,Modify,1.7413,2.0376,2.1216,6.1,12.36
in.rhodo,2048,64,Other,,0.2156,,,1.31
in.rhodo-e-5,32,1,Pair,26.54,26.54,26.54,0.0,63.18
in.rhodo-e-5,32,1,Bond,1.5824,1.5824,1.5824,0.0,3.77
in.rhodo-e-5,32,1,Kspace,5.3579,5.3579,5.3579,0.0,12.75
in.rhodo-e-5,32,1,Neigh,3.2049,3.2049,3.2049,0.0,7.63
in.rhodo-e-5,32,1,Comm,0.7433,0.7433,0.7433,0.0,1.77
in.rhodo-e-5,32,1,Output,0.0011548,0.0011548,0.0011548,0.0,0.00
in.rhodo-e-5,32,1,Modify,4.4695,4.4695,4.4695,0.0,10.64
in.rhodo-e-5,32,1,Other,,0.1077,,,0.26
in.rhodo-e-5,32,2,Pair,13.306,13.327,13.348,0.6,61.77
in.rhodo-e-5,32,2,Bond,0.76307,0.78789,0.81271,2.8,3.65
in.rhodo-e-5,32,2,Kspace,2.8936,2.8976,2.9017,0.2,13.43
in.rhodo-e-5,32,2,Neigh,1.6428,1.6429,1.6429,0.0,7.61
in.rhodo-e-5,32,2,Comm,0.46066,0.47815,0.49563,2.5,2.22
in.rhodo-e-5,32,2,Output,0.00066641,0.0007925,0.00091859,0.0,0.00
in.rhodo-e-5,32,2,Modify,2.3202,2.3596,2.399,2.6,10.94
in.rhodo-e-5,32,2,Other,,0.08264,,,0.38
in.rhodo-e-5,32,4,Pair,6.7394,6.8417,6.9577,3.2,58.77
in.rhodo-e-5,32,4,Bond,0.38865,0.40432,0.42895,2.4,3.47
in.rhodo-e-5,32,4,Kspace,1.6906,1.807,1.9269,6.4,15.52
in.rhodo-e-5,32,4,Neigh,0.85165,0.85184,0.85208,0.0,7.32
in.rhodo-e-5,32,4,Comm,0.34736,0.36874,0.37667,2.0,3.17
in.rhodo-e-5,32,4,Output,0.00064944,0.00072103,0.00093429,0.0,0.01
in.rhodo-e-5,32,4,Modify,1.2809,1.3016,1.3523,2.6,11.18
in.rhodo-e-5,32,4,Other,,0.06592,,,0.57
in.rhodo-e-5,32,8,Pair,3.4745,3.5926,3.7394,4.3,55.52
in.rhodo-e-5,32,8,Bond,0.19956,0.21205,0.22967,2.1,3.28
in.rhodo-e-5,32,8,Kspace,1.0508,1.1917,1.3219,7.6,18.42
in.rhodo-e-5,32,8,Neigh,0.44483,0.44541,0.44585,0.0,6.88
in.rhodo-e-5,32,8,Comm,0.24397,0.25911,0.28168,3.3,4.00
in.rhodo-e-5,32,8,Output,0.00057989,0.00062075,0.00088917,0.0,0.01
in.rhodo-e-5,32,8,Modify,0.67761,0.7274,0.76072,4.4,11.24
in.rhodo-e-5,32,8,Other,,0.04235,,,0.65
in.rhodo-e-5,32,16,Pair,1.9084,2.0338,2.168,4.8,49.98
in.rhodo-e-5,32,16,Bond,0.10886,0.12389,0.14083,2.9,3.04
in.rhodo-e-5,32,16,Kspace,0.77733,0.91739,1.0491,7.6,22.55
in.rhodo-e-5,32,16,Neigh,0.26432,0.26486,0.26522,0.1,6.51
in.rhodo-e-5,32,16,Comm,0.20623,0.21717,0.251,3.0,5.34
in.rhodo-e-5,32,16,Output,0.00070742,0.00073347,0.0010573,0.0,0.02
in.rhodo-e-5,32,16,Modify,0.40167,0.4767,0.49872,4.7,11.72
in.rhodo-e-5,32,16,Other,,0.03453,,,0.85
in.rhodo-e-5,32,32,Pair,0.83726,1.053,1.1554,5.4,43.73
in.rhodo-e-5,32,32,Bond,0.016421,0.065115,0.10258,12.7,2.70
in.rhodo-e-5,32,32,Kspace,0.57679,0.65192,0.85191,6.3,27.07
