Benchmark,Size,GPUs,Section,min time,avg time,max time,%varavg,%total
in.rhodo-e-5,256,2,Pair,0.26234,0.29868,0.3377,3.6,11.42
in.rhodo-e-5,256,2,Bond,0.2945,0.32671,0.35668,3.4,12.49
in.rhodo-e-5,256,2,Kspace,0.87068,0.8982,0.94013,2.3,34.34
in.rhodo-e-5,256,2,Neigh,0.053795,0.055008,0.056089,0.3,2.10
in.rhodo-e-5,256,2,Comm,0.13806,0.16862,0.2144,6.1,6.45
in.rhodo-e-5,256,2,Output,0.00025354,0.00025689,0.00030539,0.0,0.01
in.rhodo-e-5,256,2,Modify,0.70891,0.79915,0.87645,6.4,30.55
in.rhodo-e-5,256,2,Other,,0.06882,,,2.63
in.rhodo-e-5,256,4,Pair,0.21646,0.26486,0.3225,4.6,12.09
in.rhodo-e-5,256,4,Bond,0.27605,0.29292,0.32067,2.2,13.37
in.rhodo-e-5,256,4,Kspace,0.60611,0.6466,0.69774,3.1,29.51
in.rhodo-e-5,256,4,Neigh,0.048315,0.049187,0.049681,0.1,2.24
in.rhodo-e-5,256,4,Comm,0.11752,0.15692,0.18428,5.3,7.16
in.rhodo-e-5,256,4,Output,0.00033412,0.00033998,0.00038847,0.0,0.02
in.rhodo-e-5,256,4,Modify,0.63864,0.70046,0.80934,4.5,31.97
in.rhodo-e-5,256,4,Other,,0.07977,,,3.64
in.rhodo-e-5,256,6,Pair,0.095456,0.17188,0.22197,9.2,9.51
in.rhodo-e-5,256,6,Bond,0.18662,0.20898,0.23253,2.8,11.57
in.rhodo-e-5,256,6,Kspace,0.54357,0.58989,0.63875,3.2,32.65
in.rhodo-e-5,256,6,Neigh,0.036072,0.036959,0.037748,0.2,2.05
in.rhodo-e-5,256,6,Comm,0.11882,0.15907,0.18645,5.0,8.81
in.rhodo-e-5,256,6,Output,0.00024133,0.00024445,0.00029635,0.0,0.01
in.rhodo-e-5,256,6,Modify,0.51054,0.55346,0.68471,5.6,30.64
in.rhodo-e-5,256,6,Other,,0.08599,,,4.76
in.rhodo-e-5,256,8,Pair,0.1331,0.15634,0.17685,2.8,8.99
in.rhodo-e-5,256,8,Bond,0.18647,0.21257,0.23155,2.8,12.22
in.rhodo-e-5,256,8,Kspace,0.52778,0.56207,0.62082,3.3,32.32
in.rhodo-e-5,256,8,Neigh,0.040411,0.041769,0.042774,0.3,2.40
in.rhodo-e-5,256,8,Comm,0.11698,0.15688,0.17734,5.2,9.02
in.rhodo-e-5,256,8,Output,0.0002362,0.0002405,0.0003034,0.0,0.01
in.rhodo-e-5,256,8,Modify,0.4894,0.52487,0.64048,4.4,30.18
in.rhodo-e-5,256,8,Other,,0.08459,,,4.86
in.rhodo-e-5,864,2,Pair,0.51241,0.58313,0.6546,4.7,8.83
in.rhodo-e-5,864,2,Bond,0.79978,0.82462,0.861,2.1,12.49
in.rhodo-e-5,864,2,Kspace,2.1622,2.2039,2.2367,1.4,33.38
in.rhodo-e-5,864,2,Neigh,0.19068,0.1944,0.19781,0.4,2.94
in.rhodo-e-5,864,2,Comm,0.29847,0.39846,0.43,6.8,6.04
in.rhodo-e-5,864,2,Output,0.00036886,0.00038101,0.000447,0.0,0.01
in.rhodo-e-5,864,2,Modify,2.062,2.1741,2.4745,7.0,32.93
in.rhodo-e-5,864,2,Other,,0.2234,,,3.38
in.rhodo-e-5,864,4,Pair,0.48311,0.55909,0.65208,5.3,8.77
in.rhodo-e-5,864,4,Bond,0.80196,0.83034,0.87422,2.1,13.02
in.rhodo-e-5,864,4,Kspace,1.9743,2.0167,2.0508,1.3,31.63
in.rhodo-e-5,864,4,Neigh,0.18683,0.19062,0.19279,0.3,2.99
in.rhodo-e-5,864,4,Comm,0.32412,0.42053,0.45864,6.4,6.59
in.rhodo-e-5,864,4,Output,0.00039693,0.00040543,0.00045831,0.0,0.01
in.rhodo-e-5,864,4,Modify,2.0258,2.1492,2.3916,6.5,33.71
in.rhodo-e-5,864,4,Other,,0.2096,,,3.29
in.rhodo-e-5,864,6,Pair,0.21083,0.33789,0.46956,13.4,6.50
in.rhodo-e-5,864,6,Bond,0.51629,0.64567,0.78114,13.2,12.43
in.rhodo-e-5,864,6,Kspace,1.5928,1.7679,1.974,9.8,34.02
in.rhodo-e-5,864,6,Neigh,0.1556,0.15944,0.16287,0.4,3.07
in.rhodo-e-5,864,6,Comm,0.29085,0.37498,0.41687,6.8,7.22
in.rhodo-e-5,864,6,Output,0.00033855,0.00034546,0.00039809,0.0,0.01
in.rhodo-e-5,864,6,Modify,1.5706,1.7095,1.9836,7.7,32.90
in.rhodo-e-5,864,6,Other,,0.2006,,,3.86
in.rhodo-e-5,864,8,Pair,0.25437,0.30461,0.36209,5.5,6.03
in.rhodo-e-5,864,8,Bond,0.51536,0.65006,0.78677,13.3,12.88
in.rhodo-e-5,864,8,Kspace,1.533,1.6906,1.8673,9.7,33.49
in.rhodo-e-5,864,8,Neigh,0.15318,0.15894,0.16224,0.4,3.15
in.rhodo-e-5,864,8,Comm,0.28501,0.37548,0.4271,7.3,7.44
in.rhodo-e-5,864,8,Output,0.00037121,0.00038679,0.00044206,0.0,0.01
in.rhodo-e-5,864,8,Modify,1.575,1.6503,1.8868,6.6,32.69
in.rhodo-e-5,864,8,Other,,0.2176,,,4.31
in.rhodo-e-5,2048,2,Pair,0.94425,1.1376,1.3748,9.0,8.10
in.rhodo-e-5,2048,2,Bond,1.5228,1.5734,1.6733,3.1,11.20
in.rhodo-e-5,2048,2,Kspace,5.5947,5.7287,5.786,1.9,40.76
in.rhodo-e-5,2048,2,Neigh,0.29397,0.29763,0.30027,0.2,2.12
in.rhodo-e-5,2048,2,Comm,0.5314,0.72619,0.82555,9.3,5.17
in.rhodo-e-5,2048,2,Output,0.00070808,0.00074011,0.00080067,0.0,0.01
in.rhodo-e-5,2048,2,Modify,3.9042,4.1683,4.6371,8.6,29.66
in.rhodo-e-5,2048,2,Other,,0.4209,,,3.00
in.rhodo-e-5,2048,4,Pair,1.3972,1.7914,2.0584,12.1,12.96
in.rhodo-e-5,2048,4,Bond,1.5274,1.5818,1.6717,2.9,11.44
in.rhodo-e-5,2048,4,Kspace,5.0191,5.1028,5.1645,1.7,36.92
in.rhodo-e-5,2048,4,Neigh,0.29467,0.29773,0.30042,0.2,2.15
in.rhodo-e-5,2048,4,Comm,0.52246,0.70397,0.76803,8.6,5.09
in.rhodo-e-5,2048,4,Output,0.00057747,0.0006,0.00067111,0.0,0.00
in.rhodo-e-5,2048,4,Modify,3.5971,3.891,4.4893,10.9,28.15
in.rhodo-e-5,2048,4,Other,,0.4535,,,3.28
in.rhodo-e-5,2048,6,Pair,0.455,0.93717,1.2697,34.5,7.36
in.rhodo-e-5,2048,6,Bond,1.5395,1.5896,1.7278,3.2,12.48
in.rhodo-e-5,2048,6,Kspace,4.7105,4.9116,5.0437,3.7,38.56
in.rhodo-e-5,2048,6,Neigh,0.28996,0.29528,0.29978,0.4,2.32
in.rhodo-e-5,2048,6,Comm,0.51682,0.71076,0.79016,8.9,5.58
in.rhodo-e-5,2048,6,Output,0.00063784,0.00066955,0.00074561,0.0,0.01
in.rhodo-e-5,2048,6,Modify,3.5358,3.9212,4.6774,17.1,30.78
in.rhodo-e-5,2048,6,Other,,0.3721,,,2.92
in.rhodo-e-5,2048,8,Pair,0.64665,0.83636,0.97069,8.0,6.66
in.rhodo-e-5,2048,8,Bond,1.546,1.5946,1.8156,3.8,12.69
in.rhodo-e-5,2048,8,Kspace,4.6453,4.8852,4.9725,2.6,38.88
in.rhodo-e-5,2048,8,Neigh,0.30564,0.31264,0.31792,0.5,2.49
in.rhodo-e-5,2048,8,Comm,0.52778,0.73024,0.81974,9.2,5.81
in.rhodo-e-5,2048,8,Output,0.0005264,0.00054965,0.00061468,0.0,0.00
in.rhodo-e-5,2048,8,Modify,3.5728,3.7631,4.2165,8.7,29.95
in.rhodo-e-5,2048,8,Other,,0.4409,,,3.51
in.rhodo-e-6,32,1,Pair,0.75358,0.88259,1.0353,8.8,4.54
in.rhodo-e-6,32,1,Bond,1.0879,1.1521,1.2279,4.7,5.93
in.rhodo-e-6,32,1,Kspace,7.749,7.8244,7.8999,1.9,40.28
in.rhodo-e-6,32,1,Neigh,0.11992,0.12328,0.125,0.6,0.63
in.rhodo-e-6,32,1,Comm,0.51786,0.57994,0.64977,6.3,2.99
in.rhodo-e-6,32,1,Output,0.0010198,0.0010813,0.0013686,0.4,0.01
in.rhodo-e-6,32,1,Modify,8.3862,8.5325,8.6298,3.1,43.93
in.rhodo-e-6,32,1,Other,,0.3278,,,1.69
in.rhodo-e-6,32,2,Pair,0.89325,1.0349,1.1841,8.8,8.92
in.rhodo-e-6,32,2,Bond,0.57663,0.64116,0.70628,5.7,5.53
in.rhodo-e-6,32,2,Kspace,4.6048,4.6741,4.7402,2.1,40.29
in.rhodo-e-6,32,2,Neigh,0.062652,0.063403,0.063982,0.2,0.55
in.rhodo-e-6,32,2,Comm,0.32258,0.45818,0.60962,18.8,3.95
in.rhodo-e-6,32,2,Output,0.0010086,0.0010426,0.0013431,0.3,0.01
in.rhodo-e-6,32,2,Modify,4.0903,4.4652,4.869,12.7,38.49
in.rhodo-e-6,32,2,Other,,0.2631,,,2.27
in.rhodo-e-6,32,4,Pair,0.72583,0.8887,1.0729,10.6,8.12
in.rhodo-e-6,32,4,Bond,0.5812,0.64165,0.70417,5.3,5.86
in.rhodo-e-6,32,4,Kspace,4.1965,4.2659,4.3335,2.1,38.98
in.rhodo-e-6,32,4,Neigh,0.062145,0.063314,0.063973,0.2,0.58
in.rhodo-e-6,32,4,Comm,0.32492,0.47145,0.61192,17.4,4.31
in.rhodo-e-6,32,4,Output,0.0010538,0.0010868,0.0013913,0.3,0.01
in.rhodo-e-6,32,4,Modify,3.9151,4.3371,4.7286,14.8,39.63
in.rhodo-e-6,32,4,Other,,0.274,,,2.50
in.rhodo-e-6,32,6,Pair,0.48495,0.63842,0.82725,13.1,8.00
in.rhodo-e-6,32,6,Bond,0.24123,0.44193,0.72104,26.9,5.54
in.rhodo-e-6,32,6,Kspace,3.0776,3.3467,3.5504,9.6,41.93
in.rhodo-e-6,32,6,Neigh,0.050816,0.051253,0.052002,0.1,0.64
in.rhodo-e-6,32,6,Comm,0.28675,0.32243,0.33828,2.0,4.04
in.rhodo-e-6,32,6,Output,0.00097164,0.0010004,0.0013219,0.2,0.01
in.rhodo-e-6,32,6,Modify,2.9309,3.0605,3.2452,5.5,38.34
in.rhodo-e-6,32,6,Other,,0.1203,,,1.51
in.rhodo-e-6,32,8,Pair,0.56726,0.6216,0.67067,3.5,9.27
in.rhodo-e-6,32,8,Bond,0.16332,0.33718,0.54644,23.7,5.03
in.rhodo-e-6,32,8,Kspace,2.5847,2.8068,2.9844,8.3,41.85
in.rhodo-e-6,32,8,Neigh,0.040292,0.04168,0.042897,0.3,0.62
in.rhodo-e-6,32,8,Comm,0.25109,0.34287,0.52502,16.5,5.11
in.rhodo-e-6,32,8,Output,0.0010707,0.0010919,0.001381,0.2,0.02
in.rhodo-e-6,32,8,Modify,1.949,2.3716,2.6009,15.1,35.36
in.rhodo-e-6,32,8,Other,,0.1836,,,2.74
in.rhodo-e-6,256,1,Pair,0.46225,0.51687,0.61648,5.1,3.88
in.rhodo-e-6,256,1,Bond,0.52288,0.55221,0.58234,2.8,4.14
in.rhodo-e-6,256,1,Kspace,6.819,6.8824,6.9273,1.3,51.65
in.rhodo-e-6,256,1,Neigh,0.10212,0.10388,0.10441,0.2,0.78
in.rhodo-e-6,256,1,Comm,0.29041,0.45302,0.5437,11.9,3.40
in.rhodo-e-6,256,1,Output,0.00034146,0.00035784,0.00040908,0.0,0.00
in.rhodo-e-6,256,1,Modify,4.1733,4.3786,4.7596,7.7,32.86
in.rhodo-e-6,256,1,Other,,0.4373,,,3.28
in.rhodo-e-6,256,2,Pair,0.40085,0.54659,0.68998,9.8,6.67
in.rhodo-e-6,256,2,Bond,0.30174,0.32986,0.35742,3.1,4.02
in.rhodo-e-6,256,2,Kspace,3.9192,3.9622,4.0024,1.2,48.32
in.rhodo-e-6,256,2,Neigh,0.061401,0.06289,0.064408,0.3,0.77
in.rhodo-e-6,256,2,Comm,0.19604,0.30448,0.38171,12.2,3.71
in.rhodo-e-6,256,2,Output,0.00027648,0.00029524,0.00034544,0.0,0.00
in.rhodo-e-6,256,2,Modify,2.55,2.7596,3.0459,8.9,33.65
in.rhodo-e-6,256,2,Other,,0.2339,,,2.85
in.rhodo-e-6,256,4,Pair,0.40394,0.69263,0.92061,21.0,9.36
in.rhodo-e-6,256,4,Bond,0.2763,0.29358,0.31448,2.1,3.97
in.rhodo-e-6,256,4,Kspace,3.3693,3.407,3.4413,1.2,46.04
in.rhodo-e-6,256,4,Neigh,0.060162,0.061857,0.062699,0.2,0.84
in.rhodo-e-6,256,4,Comm,0.19469,0.27097,0.37428,11.8,3.66
in.rhodo-e-6,256,4,Output,0.00029696,0.00030102,0.00034837,0.0,0.00
in.rhodo-e-6,256,4,Modify,1.9799,2.3989,2.8067,14.9,32.42
in.rhodo-e-6,256,4,Other,,0.2746,,,3.71
in.rhodo-e-6,256,6,Pair,0.1481,0.3189,0.49392,18.4,5.82
in.rhodo-e-6,256,6,Bond,0.17474,0.20833,0.22865,2.9,3.80
in.rhodo-e-6,256,6,Kspace,2.5051,2.5675,2.6215,1.7,46.86
in.rhodo-e-6,256,6,Neigh,0.041695,0.043555,0.044275,0.3,0.79
in.rhodo-e-6,256,6,Comm,0.20872,0.28251,0.40295,11.4,5.16
in.rhodo-e-6,256,6,Output,0.00024999,0.0002531,0.00031402,0.0,0.00
in.rhodo-e-6,256,6,Modify,1.4348,1.8174,2.1059,13.8,33.17
in.rhodo-e-6,256,6,Other,,0.2407,,,4.39
in.rhodo-e-6,256,8,Pair,0.2094,0.29927,0.39923,8.2,5.84
in.rhodo-e-6,256,8,Bond,0.1871,0.2093,0.22459,2.6,4.09
in.rhodo-e-6,256,8,Kspace,2.4339,2.4716,2.5061,1.1,48.25
in.rhodo-e-6,256,8,Neigh,0.041368,0.043104,0.044362,0.4,0.84
in.rhodo-e-6,256,8,Comm,0.15731,0.22604,0.35206,12.9,4.41
in.rhodo-e-6,256,8,Output,0.00026143,0.00026977,0.00031948,0.0,0.01
in.rhodo-e-6,256,8,Modify,1.3537,1.6855,1.8922,12.9,32.90
in.rhodo-e-6,256,8,Other,,0.1872,,,3.66
in.rhodo-e-6,864,2,Pair,2.0908,2.2404,2.3146,2.9,9.86
in.rhodo-e-6,864,2,Bond,0.81231,0.8436,0.88829,2.1,3.71
in.rhodo-e-6,864,2,Kspace,11.934,12.003,12.111,1.7,52.81
in.rhodo-e-6,864,2,Neigh,0.19472,0.19811,0.20005,0.2,0.87
in.rhodo-e-6,864,2,Comm,0.67347,0.79095,1.1659,11.0,3.48
in.rhodo-e-6,864,2,Output,0.00040592,0.00042723,0.00048005,0.0,0.00
in.rhodo-e-6,864,2,Modify,5.1141,5.8726,6.0999,7.6,25.84
in.rhodo-e-6,864,2,Other,,0.7793,,,3.43
in.rhodo-e-6,864,4,Pair,2.0612,2.2496,2.3711,5.0,9.92
in.rhodo-e-6,864,4,Bond,0.81171,0.84429,0.8861,2.2,3.72
in.rhodo-e-6,864,4,Kspace,11.752,11.812,11.914,1.6,52.10
in.rhodo-e-6,864,4,Neigh,0.19563,0.19984,0.20158,0.3,0.88
in.rhodo-e-6,864,4,Comm,0.7461,0.86358,1.1383,8.8,3.81
in.rhodo-e-6,864,4,Output,0.00038711,0.00039333,0.00044094,0.0,0.00
in.rhodo-e-6,864,4,Modify,5.0709,5.8765,6.1449,8.3,25.92
in.rhodo-e-6,864,4,Other,,0.8276,,,3.65
in.rhodo-e-6,864,6,Pair,0.34593,0.99506,1.4466,41.2,5.29
in.rhodo-e-6,864,6,Bond,0.52463,0.65462,0.79553,13.5,3.48
in.rhodo-e-6,864,6,Kspace,10.102,10.258,10.459,3.7,54.57
in.rhodo-e-6,864,6,Neigh,0.16093,0.1647,0.16703,0.3,0.88
in.rhodo-e-6,864,6,Comm,0.45726,0.76979,0.886,14.1,4.10
in.rhodo-e-6,864,6,Output,0.00038682,0.00039587,0.00045325,0.0,0.00
in.rhodo-e-6,864,6,Modify,4.469,5.0556,6.1686,21.5,26.89
in.rhodo-e-6,864,6,Other,,0.8997,,,4.79
in.rhodo-e-6,864,8,Pair,0.74283,0.95464,1.0739,6.9,5.24
in.rhodo-e-6,864,8,Bond,0.52727,0.65763,0.79838,13.6,3.61
in.rhodo-e-6,864,8,Kspace,10.011,10.188,10.374,4.3,55.89
in.rhodo-e-6,864,8,Neigh,0.16084,0.16426,0.16727,0.3,0.90
in.rhodo-e-6,864,8,Comm,0.45879,0.77087,0.93794,15.0,4.23
in.rhodo-e-6,864,8,Output,0.00038365,0.00039938,0.00045498,0.0,0.00
in.rhodo-e-6,864,8,Modify,4.4062,4.7045,5.4795,13.9,25.81
in.rhodo-e-6,864,8,Other,,0.7892,,,4.33
in.rhodo-e-6,2048,2,Pair,5.4266,5.6472,5.7912,3.1,9.36
in.rhodo-e-6,2048,2,Bond,1.541,1.6039,1.6958,3.2,2.66
in.rhodo-e-6,2048,2,Kspace,35.63,35.876,36.137,1.9,59.47
in.rhodo-e-6,2048,2,Neigh,0.32964,0.33385,0.33693,0.2,0.55
in.rhodo-e-6,2048,2,Comm,1.4381,2.0931,2.6222,25.5,3.47
in.rhodo-e-6,2048,2,Output,0.00059386,0.00060697,0.00067894,0.0,0.00
in.rhodo-e-6,2048,2,Modify,11.633,12.492,13.45,19.4,20.71
in.rhodo-e-6,2048,2,Other,,2.28,,,3.78
in.rhodo-e-6,2048,4,Pair,5.3513,5.6809,5.8835,6.1,9.48
in.rhodo-e-6,2048,4,Bond,1.5402,1.6052,1.7119,3.3,2.68
in.rhodo-e-6,2048,4,Kspace,35.262,35.522,35.885,2.5,59.29
in.rhodo-e-6,2048,4,Neigh,0.3248,0.32768,0.3297,0.2,0.55
in.rhodo-e-6,2048,4,Comm,1.3563,1.9918,2.5293,28.4,3.32
in.rhodo-e-6,2048,4,Output,0.00055037,0.00057065,0.00063409,0.0,0.00
in.rhodo-e-6,2048,4,Modify,11.614,12.502,13.577,20.1,20.87
in.rhodo-e-6,2048,4,Other,,2.278,,,3.80
in.rhodo-e-6,2048,6,Pair,1.4905,2.9064,3.8108,55.8,5.07
in.rhodo-e-6,2048,6,Bond,1.5699,1.622,1.7019,2.9,2.83
in.rhodo-e-6,2048,6,Kspace,34.906,35.201,35.537,2.6,61.35
in.rhodo-e-6,2048,6,Neigh,0.32274,0.32612,0.32849,0.2,0.57
in.rhodo-e-6,2048,6,Comm,1.4235,1.8999,2.4307,27.4,3.31
in.rhodo-e-6,2048,6,Output,0.00060521,0.00063389,0.00070976,0.0,0.00
in.rhodo-e-6,2048,6,Modify,11.59,13.069,15.116,31.5,22.78
in.rhodo-e-6,2048,6,Other,,2.353,,,4.10
in.rhodo-e-6,2048,8,Pair,2.4133,2.609,2.7878,5.8,4.65
in.rhodo-e-6,2048,8,Bond,1.5841,1.6261,1.693,2.8,2.90
in.rhodo-e-6,2048,8,Kspace,34.766,34.989,35.211,2.0,62.32
in.rhodo-e-6,2048,8,Neigh,0.32973,0.33361,0.33578,0.2,0.59
in.rhodo-e-6,2048,8,Comm,1.4797,1.9889,2.5448,26.2,3.54
in.rhodo-e-6,2048,8,Output,0.00059755,0.00062237,0.00068553,0.0,0.00
in.rhodo-e-6,2048,8,Modify,11.497,12.392,13.333,19.1,22.07
in.rhodo-e-6,2048,8,Other,,2.203,,,3.92
in.rhodo-e-7,32,1,Pair,1.2815,1.8864,2.7602,36.7,2.25
in.rhodo-e-7,32,1,Bond,1.0883,1.1931,1.3136,6.6,1.42
in.rhodo-e-7,32,1,Kspace,45.861,45.976,46.08,1.1,54.89
in.rhodo-e-7,32,1,Neigh,0.13508,0.13885,0.14086,0.7,0.17
in.rhodo-e-7,32,1,Comm,0.7293,0.83511,0.89127,5.6,1.00
in.rhodo-e-7,32,1,Output,0.0010376,0.0011033,0.0013999,0.4,0.00
in.rhodo-e-7,32,1,Modify,32.381,33.18,33.686,8.0,39.61
in.rhodo-e-7,32,1,Other,,0.5504,,,0.66
in.rhodo-e-7,32,2,Pair,1.7631,2.2008,2.4999,16.4,5.18
in.rhodo-e-7,32,2,Bond,0.58796,0.64819,0.73503,5.4,1.53
in.rhodo-e-7,32,2,Kspace,21.018,21.099,21.167,1.0,49.68
in.rhodo-e-7,32,2,Neigh,0.070542,0.070946,0.07146,0.1,0.17
in.rhodo-e-7,32,2,Comm,0.50381,0.5676,0.66161,4.7,1.34
in.rhodo-e-7,32,2,Output,0.0011437,0.0011842,0.0014995,0.3,0.00
in.rhodo-e-7,32,2,Modify,17.105,17.402,17.747,5.6,40.98
in.rhodo-e-7,32,2,Other,,0.4782,,,1.13
in.rhodo-e-7,32,4,Pair,2.9648,3.0928,3.1866,3.9,7.29
in.rhodo-e-7,32,4,Bond,0.58257,0.65232,0.76154,6.2,1.54
in.rhodo-e-7,32,4,Kspace,20.587,20.684,20.765,1.1,48.76
in.rhodo-e-7,32,4,Neigh,0.069173,0.069457,0.069808,0.1,0.16
in.rhodo-e-7,32,4,Comm,0.56576,0.71838,0.76197,6.6,1.69
in.rhodo-e-7,32,4,Output,0.00114,0.0011812,0.0014915,0.3,0.00
in.rhodo-e-7,32,4,Modify,16.339,16.51,16.881,3.3,38.92
in.rhodo-e-7,32,4,Other,,0.6911,,,1.63
in.rhodo-e-7,32,6,Pair,0.89631,1.9131,2.4788,47.9,6.61
in.rhodo-e-7,32,6,Bond,0.24978,0.44501,0.6969,26.3,1.54
in.rhodo-e-7,32,6,Kspace,13.326,13.595,13.793,4.8,46.95
in.rhodo-e-7,32,6,Neigh,0.05399,0.05463,0.055326,0.2,0.19
in.rhodo-e-7,32,6,Comm,0.56525,0.69542,0.73723,5.7,2.40
in.rhodo-e-7,32,6,Output,0.0010857,0.0011136,0.0014267,0.2,0.00
in.rhodo-e-7,32,6,Modify,11.035,11.622,12.791,19.0,40.13
in.rhodo-e-7,32,6,Other,,0.6327,,,2.18
in.rhodo-e-7,32,8,Pair,1.1377,1.4377,1.6813,13.2,6.64
in.rhodo-e-7,32,8,Bond,0.1668,0.34125,0.55536,23.7,1.58
in.rhodo-e-7,32,8,Kspace,9.9646,10.194,10.397,4.5,47.12
in.rhodo-e-7,32,8,Neigh,0.044723,0.045271,0.045728,0.1,0.21
in.rhodo-e-7,32,8,Comm,0.33626,0.38818,0.4512,3.5,1.79
in.rhodo-e-7,32,8,Output,0.0011233,0.0011419,0.0014569,0.2,0.01
in.rhodo-e-7,32,8,Modify,8.6712,8.8994,9.1996,4.9,41.13
in.rhodo-e-7,32,8,Other,,0.3297,,,1.52
in.rhodo-e-7,256,1,Pair,3.5891,3.6165,3.6797,1.3,5.48
in.rhodo-e-7,256,1,Bond,0.5342,0.56068,0.58823,2.6,0.85
in.rhodo-e-7,256,1,Kspace,40.343,40.586,41.142,5.0,61.50
in.rhodo-e-7,256,1,Neigh,0.10244,0.1034,0.10399,0.1,0.16
in.rhodo-e-7,256,1,Comm,0.8909,1.7882,2.1979,29.8,2.71
in.rhodo-e-7,256,1,Output,0.00031402,0.00032112,0.00036956,0.0,0.00
in.rhodo-e-7,256,1,Modify,16.327,16.767,19.414,17.0,25.41
in.rhodo-e-7,256,1,Other,,2.57,,,3.89
in.rhodo-e-7,256,2,Pair,3.188,3.3271,3.4148,3.4,8.12
in.rhodo-e-7,256,2,Bond,0.30642,0.33405,0.36049,3.2,0.82
in.rhodo-e-7,256,2,Kspace,24.64,24.875,25.19,3.5,60.71
in.rhodo-e-7,256,2,Neigh,0.061642,0.062395,0.063209,0.2,0.15
in.rhodo-e-7,256,2,Comm,0.36164,0.89908,1.2262,24.1,2.19
in.rhodo-e-7,256,2,Output,0.00029656,0.00030471,0.00034474,0.0,0.00
in.rhodo-e-7,256,2,Modify,9.6283,10.058,10.887,13.4,24.55
in.rhodo-e-7,256,2,Other,,1.417,,,3.46
in.rhodo-e-7,256,4,Pair,3.5619,3.6559,3.7342,2.6,9.74
in.rhodo-e-7,256,4,Bond,0.28375,0.29718,0.33164,2.2,0.79
in.rhodo-e-7,256,4,Kspace,22.974,23.078,23.212,1.3,61.49
in.rhodo-e-7,256,4,Neigh,0.062852,0.064167,0.065208,0.2,0.17
in.rhodo-e-7,256,4,Comm,0.52863,0.71331,0.83738,9.5,1.90
in.rhodo-e-7,256,4,Output,0.0003484,0.00035796,0.00040687,0.0,0.00
in.rhodo-e-7,256,4,Modify,8.5839,8.7219,8.9578,2.6,23.24
in.rhodo-e-7,256,4,Other,,1.003,,,2.67
in.rhodo-e-7,256,6,Pair,0.85271,1.6792,2.1673,41.2,6.10
in.rhodo-e-7,256,6,Bond,0.19004,0.21104,0.22583,2.5,0.77
in.rhodo-e-7,256,6,Kspace,17.229,17.318,17.404,0.9,62.94
in.rhodo-e-7,256,6,Neigh,0.04121,0.041903,0.04271,0.2,0.15
in.rhodo-e-7,256,6,Comm,0.43733,0.54314,0.66119,5.9,1.97
in.rhodo-e-7,256,6,Output,0.00025969,0.00027542,0.00033781,0.0,0.00
in.rhodo-e-7,256,6,Modify,6.3707,6.8645,7.6525,19.8,24.95
in.rhodo-e-7,256,6,Other,,0.857,,,3.11
in.rhodo-e-7,256,8,Pair,1.36,1.504,1.6264,4.2,5.64
in.rhodo-e-7,256,8,Bond,0.1903,0.21206,0.23056,2.5,0.80
in.rhodo-e-7,256,8,Kspace,17.032,17.108,17.171,0.8,64.18
in.rhodo-e-7,256,8,Neigh,0.039081,0.041098,0.042192,0.3,0.15
in.rhodo-e-7,256,8,Comm,0.38966,0.53585,0.6141,5.7,2.01
in.rhodo-e-7,256,8,Output,0.00027004,0.00028148,0.0003396,0.0,0.00
in.rhodo-e-7,256,8,Modify,6.2644,6.4116,6.5992,2.8,24.05
in.rhodo-e-7,256,8,Other,,0.8443,,,3.17
in.rhodo-e-7,864,2,Pair,10.544,10.714,10.928,2.9,8.64
in.rhodo-e-7,864,2,Bond,0.82302,0.85268,0.89159,2.0,0.69
in.rhodo-e-7,864,2,Kspace,77.135,77.258,77.376,0.9,62.30
in.rhodo-e-7,864,2,Neigh,0.19521,0.19763,0.2005,0.3,0.16
in.rhodo-e-7,864,2,Comm,3.1642,3.5812,3.965,10.9,2.89
in.rhodo-e-7,864,2,Output,0.00039068,0.00040328,0.00046444,0.0,0.00
in.rhodo-e-7,864,2,Modify,26.479,27.035,27.683,5.4,21.80
in.rhodo-e-7,864,2,Other,,4.369,,,3.52
in.rhodo-e-7,864,4,Pair,10.684,11.083,11.408,9.1,8.97
in.rhodo-e-7,864,4,Bond,0.81994,0.85128,0.89583,1.8,0.69
in.rhodo-e-7,864,4,Kspace,77.185,77.412,77.61,1.8,62.62
in.rhodo-e-7,864,4,Neigh,0.19615,0.19956,0.20231,0.3,0.16
in.rhodo-e-7,864,4,Comm,2.5918,3.0149,3.3578,11.8,2.44
in.rhodo-e-7,864,4,Output,0.00039658,0.0004036,0.00046422,0.0,0.00
in.rhodo-e-7,864,4,Modify,26.116,26.727,27.735,8.0,21.62
in.rhodo-e-7,864,4,Other,,4.338,,,3.51
in.rhodo-e-7,864,6,Pair,3.6619,6.2265,7.6365,72.2,6.08
in.rhodo-e-7,864,6,Bond,0.5358,0.67082,0.93839,14.2,0.65
in.rhodo-e-7,864,6,Kspace,66.228,66.549,66.828,1.9,64.97
in.rhodo-e-7,864,6,Neigh,0.1615,0.16455,0.16731,0.3,0.16
in.rhodo-e-7,864,6,Comm,2.3596,2.8016,3.2907,13.5,2.73
in.rhodo-e-7,864,6,Output,0.00034933,0.00036274,0.00041991,0.0,0.00
