Benchmark,Size,GPUs,Section,min time,avg time,max time,%varavg,%total
in.chain,864,4,Output,0.00022051,0.00080343,0.0018863,0.0,0.09
in.chain,864,4,Modify,0.17844,0.19468,0.21201,2.0,22.33
in.chain,864,4,Other,,0.1476,,,16.94
in.chain,864,6,Pair,0.11448,0.1588,0.20955,7.6,22.67
in.chain,864,6,Bond,0.075126,0.077178,0.081844,0.4,11.02
in.chain,864,6,Neigh,0.039044,0.040273,0.041818,0.3,5.75
in.chain,864,6,Comm,0.11847,0.14276,0.16817,3.5,20.38
in.chain,864,6,Output,0.00015678,0.00047918,0.00072095,0.0,0.07
in.chain,864,6,Modify,0.13508,0.15098,0.16045,1.8,21.56
in.chain,864,6,Other,,0.1299,,,18.55
in.chain,864,8,Pair,0.12688,0.13969,0.15512,2.1,22.12
in.chain,864,8,Bond,0.075395,0.077822,0.080436,0.4,12.32
in.chain,864,8,Neigh,0.038184,0.03999,0.041126,0.3,6.33
in.chain,864,8,Comm,0.11188,0.12502,0.13727,1.6,19.80
in.chain,864,8,Output,0.00014451,0.00031621,0.00062899,0.0,0.05
in.chain,864,8,Modify,0.13635,0.15589,0.17171,1.5,24.69
in.chain,864,8,Other,,0.09277,,,14.69
in.chain,2048,1,Pair,0.52861,0.55218,0.58262,2.1,17.62
in.chain,2048,1,Bond,0.55849,0.56298,0.57059,0.5,17.97
in.chain,2048,1,Neigh,0.29102,0.29426,0.29785,0.3,9.39
in.chain,2048,1,Comm,0.39907,0.41331,0.42606,1.1,13.19
in.chain,2048,1,Output,0.0006727,0.0010189,0.0012185,0.4,0.03
in.chain,2048,1,Modify,0.93705,0.95202,0.98815,1.1,30.38
in.chain,2048,1,Other,,0.3575,,,11.41
in.chain,2048,2,Pair,0.56844,0.60318,0.64474,2.2,31.72
in.chain,2048,2,Bond,0.20091,0.2053,0.21119,0.5,10.80
in.chain,2048,2,Neigh,0.12122,0.12593,0.12966,0.6,6.62
in.chain,2048,2,Comm,0.25599,0.27028,0.28678,1.4,14.21
in.chain,2048,2,Output,0.00043942,0.0026651,0.0059834,2.7,0.14
in.chain,2048,2,Modify,0.30972,0.3208,0.3483,1.4,16.87
in.chain,2048,2,Other,,0.3732,,,19.63
in.chain,2048,4,Pair,0.4772,0.53032,0.58333,4.5,29.33
in.chain,2048,4,Bond,0.20074,0.20611,0.21216,0.6,11.40
in.chain,2048,4,Neigh,0.12117,0.12499,0.12879,0.5,6.91
in.chain,2048,4,Comm,0.25894,0.28307,0.30864,1.8,15.66
in.chain,2048,4,Output,0.00047911,0.0016103,0.0030676,2.7,0.09
in.chain,2048,4,Modify,0.31694,0.33387,0.36543,1.7,18.46
in.chain,2048,4,Other,,0.3282,,,18.15
in.chain,2048,6,Pair,0.26123,0.33406,0.40046,8.7,21.65
in.chain,2048,6,Bond,0.20659,0.21452,0.22217,0.8,13.90
in.chain,2048,6,Neigh,0.12218,0.12613,0.13103,0.6,8.18
in.chain,2048,6,Comm,0.24561,0.28619,0.33852,5.3,18.55
in.chain,2048,6,Output,0.0004922,0.0018822,0.0034581,3.0,0.12
in.chain,2048,6,Modify,0.33133,0.36566,0.42069,2.6,23.70
in.chain,2048,6,Other,,0.2143,,,13.89
in.chain,2048,8,Pair,0.29308,0.30826,0.32893,1.9,21.01
in.chain,2048,8,Bond,0.20887,0.21504,0.22292,0.7,14.66
in.chain,2048,8,Neigh,0.12179,0.12725,0.13056,0.5,8.67
in.chain,2048,8,Comm,0.22478,0.25537,0.28234,2.5,17.41
in.chain,2048,8,Output,0.00045544,0.0010099,0.0019335,1.8,0.07
in.chain,2048,8,Modify,0.33851,0.37507,0.40911,2.4,25.57
in.chain,2048,8,Other,,0.185,,,12.61
in.eam,32,1,Pair,0.14839,0.1581,0.16412,1.3,71.41
in.eam,32,1,Neigh,0.00016913,0.00019205,0.00020931,0.0,0.09
in.eam,32,1,Comm,0.03605,0.040554,0.046965,1.8,18.32
in.eam,32,1,Output,0.00024967,0.00083242,0.0014036,0.0,0.38
in.eam,32,1,Modify,0.0021511,0.0022114,0.0022977,0.1,1.00
in.eam,32,1,Other,,0.0195,,,8.81
in.eam,32,2,Pair,0.14026,0.149,0.15834,1.2,71.15
in.eam,32,2,Neigh,8.9319e-05,0.00010364,0.00011987,0.0,0.05
in.eam,32,2,Comm,0.033613,0.039587,0.044343,1.6,18.90
in.eam,32,2,Output,0.00023691,0.00082886,0.0014785,0.0,0.40
in.eam,32,2,Modify,0.0012633,0.0014328,0.0016043,0.3,0.68
in.eam,32,2,Other,,0.01847,,,8.82
in.eam,32,4,Pair,0.085031,0.091579,0.096674,1.1,67.44
in.eam,32,4,Neigh,0.0001178,0.00012607,0.00013855,0.0,0.09
in.eam,32,4,Comm,0.029666,0.032809,0.036048,1.1,24.16
in.eam,32,4,Output,0.0001208,0.00044813,0.00072321,0.0,0.33
in.eam,32,4,Modify,0.001447,0.0015383,0.0017228,0.2,1.13
in.eam,32,4,Other,,0.009288,,,6.84
in.eam,32,6,Pair,0.07942,0.08366,0.087652,0.7,66.14
in.eam,32,6,Neigh,7.5803e-05,9.0561e-05,0.00010543,0.0,0.07
in.eam,32,6,Comm,0.029817,0.032515,0.034761,0.7,25.71
in.eam,32,6,Output,0.00014674,0.00044363,0.00072229,0.0,0.35
in.eam,32,6,Modify,0.0010325,0.0011724,0.0014062,0.2,0.93
in.eam,32,6,Other,,0.008599,,,6.80
in.eam,32,8,Pair,0.080528,0.08645,0.089748,0.7,65.94
in.eam,32,8,Neigh,6.095e-05,7.1434e-05,7.9543e-05,0.0,0.05
in.eam,32,8,Comm,0.032444,0.034778,0.039924,1.0,26.53
in.eam,32,8,Output,0.00013235,0.00043205,0.00071729,0.0,0.33
in.eam,32,8,Modify,0.00090978,0.0010045,0.0011353,0.2,0.77
in.eam,32,8,Other,,0.008373,,,6.39
in.eam,256,1,Pair,0.3965,0.40803,0.42265,1.3,68.90
in.eam,256,1,Neigh,0.00082333,0.00086876,0.0009663,0.0,0.15
in.eam,256,1,Comm,0.10616,0.11579,0.12399,1.6,19.55
in.eam,256,1,Output,0.0012332,0.0023933,0.0038551,1.6,0.40
in.eam,256,1,Modify,0.0089055,0.0095215,0.01033,0.4,1.61
in.eam,256,1,Other,,0.05563,,,9.39
in.eam,256,2,Pair,0.30318,0.32066,0.33341,1.2,68.04
in.eam,256,2,Neigh,0.00045247,0.00053409,0.000598,0.0,0.11
in.eam,256,2,Comm,0.090917,0.099452,0.10848,1.4,21.10
in.eam,256,2,Output,0.00026934,0.0022592,0.004494,2.4,0.48
in.eam,256,2,Modify,0.0043636,0.0047914,0.0053592,0.4,1.02
in.eam,256,2,Other,,0.04359,,,9.25
in.eam,256,4,Pair,0.21525,0.22624,0.2415,1.5,65.38
in.eam,256,4,Neigh,0.00042547,0.00047268,0.00078089,0.0,0.14
in.eam,256,4,Comm,0.0714,0.082727,0.092106,1.8,23.91
in.eam,256,4,Output,0.00042565,0.0019639,0.0035383,1.7,0.57
in.eam,256,4,Modify,0.0037447,0.0041475,0.0052029,0.5,1.20
in.eam,256,4,Other,,0.0305,,,8.81
in.eam,256,6,Pair,0.19441,0.20647,0.22805,1.6,65.11
in.eam,256,6,Neigh,0.00026732,0.00031511,0.00054626,0.0,0.10
in.eam,256,6,Comm,0.061856,0.076459,0.08601,1.9,24.11
in.eam,256,6,Output,0.00057898,0.0018306,0.0026877,1.2,0.58
in.eam,256,6,Modify,0.0026883,0.0029878,0.0032671,0.2,0.94
in.eam,256,6,Other,,0.02906,,,9.16
in.eam,256,8,Pair,0.16442,0.17218,0.181,0.8,64.41
in.eam,256,8,Neigh,0.00026275,0.00030012,0.00033084,0.0,0.11
in.eam,256,8,Comm,0.061653,0.068074,0.07359,0.9,25.47
in.eam,256,8,Output,0.00021909,0.0012106,0.0020339,1.3,0.45
in.eam,256,8,Modify,0.0028357,0.0030696,0.0032771,0.2,1.15
in.eam,256,8,Other,,0.02248,,,8.41
in.eam,864,1,Pair,0.97154,1.0111,1.0548,2.3,70.47
in.eam,864,1,Neigh,0.0029564,0.0031376,0.0033753,0.1,0.22
in.eam,864,1,Comm,0.23174,0.26543,0.29773,3.2,18.50
in.eam,864,1,Output,0.003276,0.0072598,0.013424,3.2,0.51
in.eam,864,1,Modify,0.020829,0.021775,0.024032,0.4,1.52
in.eam,864,1,Other,,0.1261,,,8.79
in.eam,864,2,Pair,0.59509,0.61292,0.63675,1.3,67.36
in.eam,864,2,Neigh,0.0031075,0.0032646,0.0033911,0.1,0.36
in.eam,864,2,Comm,0.16863,0.18581,0.20406,1.8,20.42
in.eam,864,2,Output,0.00071036,0.0064923,0.010464,3.0,0.71
in.eam,864,2,Modify,0.02092,0.02184,0.023276,0.4,2.40
in.eam,864,2,Other,,0.07962,,,8.75
in.eam,864,4,Pair,0.42927,0.46467,0.51815,3.6,63.91
in.eam,864,4,Neigh,0.0029918,0.0032605,0.003362,0.1,0.45
in.eam,864,4,Comm,0.13387,0.16241,0.18414,3.4,22.34
in.eam,864,4,Output,0.0011349,0.0061975,0.012001,3.9,0.85
in.eam,864,4,Modify,0.021665,0.022437,0.02335,0.3,3.09
in.eam,864,4,Other,,0.06807,,,9.36
in.eam,864,6,Pair,0.29435,0.32678,0.36827,3.3,59.74
in.eam,864,6,Neigh,0.0027629,0.0030367,0.0033073,0.2,0.56
in.eam,864,6,Comm,0.11088,0.13987,0.16081,3.1,25.57
in.eam,864,6,Output,0.0015501,0.0057132,0.0086844,2.3,1.04
in.eam,864,6,Modify,0.015826,0.016617,0.017573,0.3,3.04
in.eam,864,6,Other,,0.05503,,,10.06
in.eam,864,8,Pair,0.26334,0.27985,0.30224,1.8,59.42
in.eam,864,8,Neigh,0.0029251,0.0030887,0.0032312,0.1,0.66
in.eam,864,8,Comm,0.10782,0.12392,0.13375,1.8,26.31
in.eam,864,8,Output,0.00042435,0.0031948,0.0058172,2.9,0.68
in.eam,864,8,Modify,0.016188,0.016787,0.017947,0.3,3.56
in.eam,864,8,Other,,0.04412,,,9.37
in.eam,2048,1,Pair,1.0753,1.114,1.1563,2.2,57.62
in.eam,2048,1,Neigh,0.013832,0.014097,0.01432,0.1,0.73
in.eam,2048,1,Comm,0.42115,0.43977,0.46612,2.0,22.75
in.eam,2048,1,Output,0.0064896,0.015801,0.023394,4.1,0.82
in.eam,2048,1,Modify,0.12885,0.13369,0.14201,1.0,6.91
in.eam,2048,1,Other,,0.216,,,11.17
in.eam,2048,2,Pair,0.99706,1.0501,1.1051,2.3,64.63
in.eam,2048,2,Neigh,0.010136,0.010848,0.011372,0.3,0.67
in.eam,2048,2,Comm,0.30055,0.34726,0.3803,2.9,21.37
in.eam,2048,2,Output,0.0025191,0.015601,0.026108,4.3,0.96
in.eam,2048,2,Modify,0.041714,0.043043,0.045216,0.4,2.65
in.eam,2048,2,Other,,0.1579,,,9.72
in.eam,2048,4,Pair,0.80004,0.88559,0.99951,6.9,61.38
in.eam,2048,4,Neigh,0.0099956,0.010857,0.011799,0.4,0.75
in.eam,2048,4,Comm,0.27784,0.33489,0.38982,6.5,23.21
in.eam,2048,4,Output,0.0016254,0.012763,0.029016,7.6,0.88
in.eam,2048,4,Modify,0.043394,0.044766,0.047292,0.4,3.10
in.eam,2048,4,Other,,0.1538,,,10.66
in.eam,2048,6,Pair,0.52448,0.60214,0.70912,7.4,55.17
in.eam,2048,6,Neigh,0.010435,0.010863,0.011529,0.3,1.00
in.eam,2048,6,Comm,0.23258,0.28886,0.32088,5.2,26.47
in.eam,2048,6,Output,0.0012994,0.010458,0.019341,5.7,0.96
in.eam,2048,6,Modify,0.04733,0.056037,0.069793,3.5,5.13
in.eam,2048,6,Other,,0.123,,,11.27
in.eam,2048,8,Pair,0.47679,0.54057,0.60421,5.5,55.89
in.eam,2048,8,Neigh,0.010204,0.010983,0.011754,0.3,1.14
in.eam,2048,8,Comm,0.21467,0.24856,0.28404,4.3,25.70
in.eam,2048,8,Output,0.0014212,0.0061529,0.01407,5.1,0.64
in.eam,2048,8,Modify,0.055156,0.058706,0.062904,0.7,6.07
in.eam,2048,8,Other,,0.1022,,,10.57
in.lj,32,1,Pair,0.042971,0.055854,0.064412,2.9,48.75
in.lj,32,1,Neigh,1.734e-06,1.9333e-06,2.227e-06,0.0,0.00
in.lj,32,1,Comm,0.045738,0.053711,0.066592,2.9,46.88
in.lj,32,1,Output,5.5147e-05,0.00057865,0.0010932,0.0,0.51
in.lj,32,1,Modify,0.0020905,0.0025128,0.0029977,0.5,2.19
in.lj,32,1,Other,,0.001922,,,1.68
in.lj,32,2,Pair,0.037332,0.048868,0.062997,3.0,45.90
in.lj,32,2,Neigh,1.585e-06,1.9685e-06,2.664e-06,0.0,0.00
in.lj,32,2,Comm,0.039965,0.054455,0.066384,2.9,51.15
in.lj,32,2,Output,5.5588e-05,0.00059863,0.0010901,0.0,0.56
in.lj,32,2,Modify,0.0011852,0.0014727,0.0016784,0.4,1.38
in.lj,32,2,Other,,0.001061,,,1.00
in.lj,32,4,Pair,0.027273,0.032223,0.038967,2.0,43.37
in.lj,32,4,Neigh,1.799e-06,2.1588e-06,2.658e-06,0.0,0.00
in.lj,32,4,Comm,0.032375,0.038686,0.04344,1.8,52.07
in.lj,32,4,Output,5.7436e-05,0.00028936,0.00045662,0.0,0.39
in.lj,32,4,Modify,0.0016809,0.0018469,0.0020106,0.2,2.49
in.lj,32,4,Other,,0.001255,,,1.69
in.lj,32,6,Pair,0.017741,0.023112,0.033071,2.4,33.14
in.lj,32,6,Neigh,2.016e-06,2.7927e-06,4.139e-06,0.0,0.00
in.lj,32,6,Comm,0.033164,0.043838,0.049084,1.7,62.85
in.lj,32,6,Output,8.106e-05,0.00032503,0.00054499,0.0,0.47
in.lj,32,6,Modify,0.0012456,0.0014054,0.0018072,0.3,2.02
in.lj,32,6,Other,,0.001063,,,1.52
in.lj,32,8,Pair,0.019236,0.025574,0.03194,1.9,37.02
in.lj,32,8,Neigh,2.367e-06,3.0625e-06,4.179e-06,0.0,0.00
in.lj,32,8,Comm,0.034583,0.041109,0.047342,1.5,59.51
in.lj,32,8,Output,6.134e-05,0.00037658,0.00058879,0.0,0.55
in.lj,32,8,Modify,0.0010535,0.0011356,0.0012265,0.1,1.64
in.lj,32,8,Other,,0.0008768,,,1.27
in.lj,256,1,Pair,0.12107,0.13781,0.15575,2.9,45.70
in.lj,256,1,Neigh,2.025e-06,2.8434e-06,3.803e-06,0.0,0.00
in.lj,256,1,Comm,0.13028,0.14666,0.16227,2.8,48.63
in.lj,256,1,Output,0.00013278,0.001718,0.0033005,2.3,0.57
in.lj,256,1,Modify,0.0091072,0.0095076,0.01027,0.3,3.15
in.lj,256,1,Other,,0.005876,,,1.95
in.lj,256,2,Pair,0.06713,0.088922,0.13041,5.4,35.21
in.lj,256,2,Neigh,2.602e-06,3.474e-06,4.731e-06,0.0,0.00
in.lj,256,2,Comm,0.10634,0.15247,0.17444,4.5,60.38
in.lj,256,2,Output,9.682e-05,0.0013947,0.0023209,1.9,0.55
in.lj,256,2,Modify,0.004652,0.0053556,0.0075501,1.0,2.12
in.lj,256,2,Other,,0.004385,,,1.74
in.lj,256,4,Pair,0.047624,0.073104,0.11487,5.0,35.81
in.lj,256,4,Neigh,2.499e-06,3.5324e-06,4.685e-06,0.0,0.00
in.lj,256,4,Comm,0.077181,0.1216,0.14763,4.1,59.56
in.lj,256,4,Output,0.00010414,0.00090227,0.0013848,0.0,0.44
in.lj,256,4,Modify,0.0042542,0.0047723,0.0059171,0.6,2.34
in.lj,256,4,Other,,0.003773,,,1.85
in.lj,256,6,Pair,0.046677,0.06156,0.091506,3.8,33.87
in.lj,256,6,Neigh,2.641e-06,3.7768e-06,4.992e-06,0.0,0.00
in.lj,256,6,Comm,0.082978,0.1134,0.12753,2.8,62.39
in.lj,256,6,Output,8.0024e-05,0.0010641,0.0019486,1.5,0.59
in.lj,256,6,Modify,0.0028923,0.0032386,0.0038519,0.4,1.78
in.lj,256,6,Other,,0.002507,,,1.38
in.lj,256,8,Pair,0.042799,0.054397,0.067729,2.0,34.44
in.lj,256,8,Neigh,2.668e-06,3.9718e-06,5.007e-06,0.0,0.00
in.lj,256,8,Comm,0.083185,0.096924,0.10856,1.6,61.36
in.lj,256,8,Output,0.00018209,0.00086964,0.0014416,0.0,0.55
in.lj,256,8,Modify,0.0028383,0.0032369,0.0036726,0.3,2.05
in.lj,256,8,Other,,0.00253,,,1.60
in.lj,864,1,Pair,0.35435,0.40166,0.44689,3.1,51.82
in.lj,864,1,Neigh,3.206e-06,4.6745e-06,9.405e-06,0.0,0.00
in.lj,864,1,Comm,0.29056,0.33449,0.37736,3.3,43.15
in.lj,864,1,Output,0.00024463,0.004705,0.0095043,3.9,0.61
in.lj,864,1,Modify,0.02021,0.021037,0.021687,0.2,2.71
in.lj,864,1,Other,,0.01325,,,1.71
in.lj,864,2,Pair,0.22901,0.25152,0.28931,3.1,47.54
in.lj,864,2,Neigh,3.277e-06,4.8566e-06,9.205e-06,0.0,0.00
in.lj,864,2,Comm,0.20358,0.24018,0.26573,3.3,45.40
in.lj,864,2,Output,0.00024756,0.0026209,0.0049755,2.7,0.50
in.lj,864,2,Modify,0.020855,0.021587,0.023371,0.4,4.08
in.lj,864,2,Other,,0.01311,,,2.48
in.lj,864,4,Pair,0.22168,0.24746,0.2977,3.8,51.00
in.lj,864,4,Neigh,3.424e-06,4.831e-06,9.689e-06,0.0,0.00
in.lj,864,4,Comm,0.15215,0.20123,0.22643,4.0,41.48
in.lj,864,4,Output,0.00026697,0.0015772,0.0031452,2.0,0.33
in.lj,864,4,Modify,0.021029,0.021804,0.023028,0.3,4.49
in.lj,864,4,Other,,0.01309,,,2.70
in.lj,864,6,Pair,0.081896,0.12806,0.17371,8.6,36.73
in.lj,864,6,Neigh,3.945e-06,6.0513e-06,1.5217e-05,0.0,0.00
in.lj,864,6,Comm,0.14556,0.19155,0.23731,7.0,54.94
in.lj,864,6,Output,0.00023436,0.0015345,0.0025498,1.6,0.44
in.lj,864,6,Modify,0.015196,0.015694,0.016618,0.3,4.50
in.lj,864,6,Other,,0.01181,,,3.39
in.lj,864,8,Pair,0.11028,0.1259,0.14513,2.5,41.11
in.lj,864,8,Neigh,3.867e-06,5.8908e-06,1.3216e-05,0.0,0.00
in.lj,864,8,Comm,0.13119,0.15141,0.1661,2.3,49.44
in.lj,864,8,Output,0.00022722,0.0010379,0.0018424,1.5,0.34
in.lj,864,8,Modify,0.015131,0.015909,0.017126,0.4,5.19
in.lj,864,8,Other,,0.012,,,3.92
in.lj,2048,1,Pair,0.50273,0.54817,0.59221,3.3,43.37
in.lj,2048,1,Neigh,3.537e-06,4.2404e-06,5.203e-06,0.0,0.00
in.lj,2048,1,Comm,0.45851,0.50611,0.5489,3.6,40.05
in.lj,2048,1,Output,0.00069195,0.0082733,0.015904,5.1,0.65
in.lj,2048,1,Modify,0.12193,0.12952,0.13843,1.4,10.25
in.lj,2048,1,Other,,0.07174,,,5.68
in.lj,2048,2,Pair,0.44893,0.49204,0.53985,3.2,47.31
in.lj,2048,2,Neigh,4.711e-06,6.8227e-06,1.109e-05,0.0,0.00
in.lj,2048,2,Comm,0.40878,0.45856,0.50505,3.5,44.09
in.lj,2048,2,Output,0.00058668,0.0056032,0.01114,3.8,0.54
in.lj,2048,2,Modify,0.040781,0.042409,0.043947,0.3,4.08
in.lj,2048,2,Other,,0.04151,,,3.99
in.lj,2048,4,Pair,0.38277,0.45043,0.52111,5.8,46.31
in.lj,2048,4,Neigh,5.288e-06,7.4143e-06,1.2746e-05,0.0,0.00
in.lj,2048,4,Comm,0.36109,0.43402,0.49978,5.9,44.62
in.lj,2048,4,Output,0.0006185,0.0036385,0.0073231,3.0,0.37
in.lj,2048,4,Modify,0.041259,0.043164,0.046079,0.4,4.44
in.lj,2048,4,Other,,0.04143,,,4.26
in.lj,2048,6,Pair,0.20483,0.2924,0.36388,10.4,39.04
in.lj,2048,6,Neigh,5.12e-06,7.3374e-06,1.4955e-05,0.0,0.00
in.lj,2048,6,Comm,0.29349,0.35978,0.44048,8.2,48.04
in.lj,2048,6,Output,0.00071407,0.0028249,0.0051147,2.0,0.38
in.lj,2048,6,Modify,0.045149,0.052007,0.062212,2.8,6.94
in.lj,2048,6,Other,,0.04196,,,5.60
in.lj,2048,8,Pair,0.26101,0.29037,0.33039,3.3,42.89
in.lj,2048,8,Neigh,4.905e-06,7.1477e-06,1.3916e-05,0.0,0.00
in.lj,2048,8,Comm,0.25023,0.29008,0.31953,3.4,42.85
in.lj,2048,8,Output,0.00057613,0.0020628,0.0036712,2.0,0.30
in.lj,2048,8,Modify,0.049735,0.053397,0.056893,0.6,7.89
in.lj,2048,8,Other,,0.0411,,,6.07
in.rhodo,32,1,Pair,0.49166,0.54017,0.60014,5.8,12.82
in.rhodo,32,1,Bond,1.0224,1.1082,1.1902,5.9,26.30
in.rhodo,32,1,Kspace,0.84963,0.92764,1.0327,7.0,22.02
in.rhodo,32,1,Neigh,0.09074,0.093904,0.096023,0.7,2.23
in.rhodo,32,1,Comm,0.28007,0.31152,0.33404,3.4,7.39
in.rhodo,32,1,Output,0.00083837,0.00089392,0.0011162,0.0,0.02
in.rhodo,32,1,Modify,1.0916,1.1646,1.2654,6.4,27.64
in.rhodo,32,1,Other,,0.06674,,,1.58
in.rhodo,32,2,Pair,0.78445,0.82655,0.88416,2.8,22.76
in.rhodo,32,2,Bond,0.46468,0.55557,0.642,6.5,15.30
in.rhodo,32,2,Kspace,1.0479,1.1342,1.2352,4.5,31.23
